app,policy_area,metric,period,value
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q4,"800"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2021Q1,"1,400"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2021Q2,"1,800"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2021Q3,"7,800"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2021Q4,"21,700"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2022Q1,"15,400"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2022Q2,"6,200"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2022Q3,"5,600"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2022Q4,"1,000"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2023Q1,"500"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2023Q2,"200"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2023Q3,"200"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2023Q4,"900"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2024Q1,"2,200"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2024Q2,"1,400"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2024Q3,"200"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2024Q4,"600"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2025Q1,"500"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2025Q2,"300"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2025Q3,"400"
Instagram,Restricted Goods & Services: Firearms,Content Restored without appeal,2025Q4,"500"
Instagram,Spam,Content Restored without appeal,2024Q3,"6,100"
Instagram,Spam,Content Restored without appeal,2024Q4,"14,800"
Instagram,Spam,Content Restored without appeal,2025Q1,"29,700"
Instagram,Spam,Content Restored without appeal,2025Q2,"2,700"
Instagram,Spam,Content Restored without appeal,2025Q3,"1,100"
Instagram,Spam,Content Restored without appeal,2025Q4,"1,900"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2017Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2018Q1,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2018Q2,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2018Q3,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2018Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2019Q1,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2019Q2,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2019Q3,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2019Q4,N/A
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2020Q1,"1,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2020Q2,"60"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2020Q3,"48,000"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2020Q4,"276,500"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2021Q1,"119,700"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2021Q2,"79,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2021Q3,"10,600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2021Q4,"600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2022Q1,"49,400"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2022Q2,"40,000"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2022Q3,"24,400"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2022Q4,"28,200"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2023Q1,"11,300"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2023Q2,"1,600"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2023Q3,"1,200"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2023Q4,"1,500"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2024Q1,"500"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2024Q2,"700"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2024Q3,"2,000"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2024Q4,"2,100"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2025Q1,"1,200"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2025Q2,"1,900"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2025Q3,"2,100"
Instagram,"Suicide, Self-Injury, and Eating Disorders",Content Restored without appeal,2025Q4,"6,300"
Instagram,Violence and Incitement,Content Restored without appeal,2017Q4,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2018Q1,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2018Q2,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2018Q3,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2018Q4,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2019Q1,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2019Q2,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2019Q3,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2019Q4,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2020Q1,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2020Q2,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2020Q3,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2020Q4,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2021Q1,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2021Q2,N/A
Instagram,Violence and Incitement,Content Restored without appeal,2021Q3,"21,400"
Instagram,Violence and Incitement,Content Restored without appeal,2021Q4,"49,900"
Instagram,Violence and Incitement,Content Restored without appeal,2022Q1,"53,100"
Instagram,Violence and Incitement,Content Restored without appeal,2022Q2,"10,200"
Instagram,Violence and Incitement,Content Restored without appeal,2022Q3,"10,200"
Instagram,Violence and Incitement,Content Restored without appeal,2022Q4,"30,000"
Instagram,Violence and Incitement,Content Restored without appeal,2023Q1,"10,200"
Instagram,Violence and Incitement,Content Restored without appeal,2023Q2,"5,300"
Instagram,Violence and Incitement,Content Restored without appeal,2023Q3,"6,800"
Instagram,Violence and Incitement,Content Restored without appeal,2023Q4,"11,800"
Instagram,Violence and Incitement,Content Restored without appeal,2024Q1,"8,800"
Instagram,Violence and Incitement,Content Restored without appeal,2024Q2,"14,900"
Instagram,Violence and Incitement,Content Restored without appeal,2024Q3,"71,700"
Instagram,Violence and Incitement,Content Restored without appeal,2024Q4,"117,500"
Instagram,Violence and Incitement,Content Restored without appeal,2025Q1,"80,500"
Instagram,Violence and Incitement,Content Restored without appeal,2025Q2,"24,700"
Instagram,Violence and Incitement,Content Restored without appeal,2025Q3,"3,600"
Instagram,Violence and Incitement,Content Restored without appeal,2025Q4,"5,500"
Instagram,Violent and Graphic Content,Content Restored without appeal,2017Q4,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2018Q1,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2018Q2,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2018Q3,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2018Q4,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2019Q1,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2019Q2,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2019Q3,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2019Q4,N/A
Instagram,Violent and Graphic Content,Content Restored without appeal,2020Q1,"300"
Instagram,Violent and Graphic Content,Content Restored without appeal,2020Q2,"200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2020Q3,"200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2020Q4,"3,300"
Instagram,Violent and Graphic Content,Content Restored without appeal,2021Q1,"10,800"
Instagram,Violent and Graphic Content,Content Restored without appeal,2021Q2,"10,600"
Instagram,Violent and Graphic Content,Content Restored without appeal,2021Q3,"21,200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2021Q4,"2,500,000"
Instagram,Violent and Graphic Content,Content Restored without appeal,2022Q1,"31,400"
Instagram,Violent and Graphic Content,Content Restored without appeal,2022Q2,"1,100,000"
Instagram,Violent and Graphic Content,Content Restored without appeal,2022Q3,"2,200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2022Q4,"4,800"
Instagram,Violent and Graphic Content,Content Restored without appeal,2023Q1,"2,000"
Instagram,Violent and Graphic Content,Content Restored without appeal,2023Q2,"1,200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2023Q3,"600"
Instagram,Violent and Graphic Content,Content Restored without appeal,2023Q4,"1,900,000"
Instagram,Violent and Graphic Content,Content Restored without appeal,2024Q1,"800"
Instagram,Violent and Graphic Content,Content Restored without appeal,2024Q2,"2,400"
Instagram,Violent and Graphic Content,Content Restored without appeal,2024Q3,"2,600"
Instagram,Violent and Graphic Content,Content Restored without appeal,2024Q4,"2,200"
Instagram,Violent and Graphic Content,Content Restored without appeal,2025Q1,"31,400"
Instagram,Violent and Graphic Content,Content Restored without appeal,2025Q2,"700"
Instagram,Violent and Graphic Content,Content Restored without appeal,2025Q3,"4,900"
Instagram,Violent and Graphic Content,Content Restored without appeal,2025Q4,"6,000"
Instagram,Cross-Policy Data,Enforcement Precision Lower Bound,2025Q3,87.76%
Instagram,Cross-Policy Data,Enforcement Precision Lower Bound,2025Q4,91.01%
Instagram,Cross-Policy Data,Enforcement Precision Upper Bound,2025Q3,88.31%
Instagram,Cross-Policy Data,Enforcement Precision Upper Bound,2025Q4,91.39%
Instagram,Cross-Policy Data,False Positive Lower Bound,2025Q3,9000000
Instagram,Cross-Policy Data,False Positive Lower Bound,2025Q4,20900000
Instagram,Cross-Policy Data,False Positive Upper Bound,2025Q3,16200000
Instagram,Cross-Policy Data,False Positive Upper Bound,2025Q4,22900000
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2021Q1,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2021Q2,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2021Q3,0.02%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2021Q4,0.02%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2022Q1,0.02%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2022Q2,0.02%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2022Q3,0.02%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2022Q4,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2023Q1,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2023Q2,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2023Q3,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2023Q4,0.05%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2024Q1,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2024Q2,0.03%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2024Q3,0.06%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2024Q4,0.04%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2025Q1,0.04%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2025Q2,0.05%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2025Q3,0.06%
Instagram,Adult Nudity & Sexual Activity,Lowerbound Prevalence,2025Q4,0.09%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2021Q3,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2021Q4,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2022Q1,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2022Q2,0.04%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2022Q3,0.04%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2022Q4,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2023Q1,0.06%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2023Q2,0.06%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2023Q3,0.06%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2023Q4,0.08%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2024Q1,0.08%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2024Q2,0.08%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2024Q3,0.07%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2024Q4,0.06%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2025Q1,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2025Q2,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2025Q3,0.05%
Instagram,Bullying & Harassment,Lowerbound Prevalence,2025Q4,0.04%
Instagram,Hateful Conduct,Lowerbound Prevalence,2021Q3,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2021Q4,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2022Q1,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2022Q2,0.01%
Instagram,Hateful Conduct,Lowerbound Prevalence,2022Q3,0.01%
Instagram,Hateful Conduct,Lowerbound Prevalence,2022Q4,0.01%
Instagram,Hateful Conduct,Lowerbound Prevalence,2023Q1,0.01%
Instagram,Hateful Conduct,Lowerbound Prevalence,2023Q2,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2023Q3,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2023Q4,0.02%
Instagram,Hateful Conduct,Lowerbound Prevalence,2024Q1,0.02%
