1;2;3;4;5;6;7;8;9;10;11
734200;Betäubungsmittelanbau, -herstellung und -handel §§ 30 Abs. 1 Nr. 1, 30a BtMG;X;2,464;2,052;36;25;7;3;1;0
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;M;268;209;1;0;0;1;0;0
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;W;24;20;1;1;0;0;0;0
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;X;292;229;2;1;0;1;0;0
734220;Verstöße gemäß § 30a BtMG;M;1,954;1,642;25;17;6;2;0;0
734220;Verstöße gemäß § 30a BtMG;W;222;184;9;7;1;0;1;0
734220;Verstöße gemäß § 30a BtMG;X;2,176;1,826;34;24;7;2;1;0
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;M;12;7;0;0;0;0;0;0
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;W;3;3;1;1;0;0;0;0
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;X;15;10;1;1;0;0;0;0
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;M;4;2;0;0;0;0;0;0
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;W;0;0;0;0;0;0;0;0
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;X;4;2;0;0;0;0;0;0
734500;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1, ggf. § 30 Abs. 1 Nr. 2 BtMG;M;1,961;1,961;22;15;7;0;0;0
734500;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1, ggf. § 30 Abs. 1 Nr. 2 BtMG;W;221;221;0;0;0;0;0;0
734500;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1, ggf. § 30 Abs. 1 Nr. 2 BtMG;X;2,182;2,182;22;15;7;0;0;0
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;M;1,806;1,806;20;13;7;0;0;0
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;W;208;208;0;0;0;0;0;0
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;X;2,014;2,014;20;13;7;0;0;0
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;M;165;165;2;2;0;0;0;0
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;W;14;14;0;0;0;0;0;0
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;X;179;179;2;2;0;0;0;0
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;M;20;18;0;0;0;0;0;0
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;W;4;3;0;0;0;0;0;0
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;X;24;21;0;0;0;0;0;0
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;M;53;50;24;11;9;3;1;0
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;W;28;28;11;8;2;1;0;0
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;X;81;78;35;19;11;4;1;0
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln § 29a Abs. 1 Nr. 2 BtMG;M;12,973;10,587;153;93;38;15;6;1
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln § 29a Abs. 1 Nr. 2 BtMG;W;1,501;1,266;29;14;9;3;2;1
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln § 29a Abs. 1 Nr. 2 BtMG;X;14,474;11,853;182;107;47;18;8;2
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;M;2,715;2,212;32;19;9;3;0;1
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;W;332;278;8;4;3;0;0;1
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;X;3,047;2,490;40;23;12;3;0;2
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;M;141;136;2;2;0;0;0;0
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;W;29;29;3;2;1;0;0;0
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;X;170;165;5;4;1;0;0;0
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;M;280;260;4;2;2;0;0;0
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;W;21;17;1;0;1;0;0;0
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;X;301;277;5;2;3;0;0;0
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;M;3;0;0;0;0;0;0;0
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;W;0;0;0;0;0;0;0;0
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;X;3;0;0;0;0;0;0;0
734814;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von NPS (BtMG);M;77;56;1;0;0;0;0;1
734814;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von NPS (BtMG);W;9;6;0;0;0;0;0;0
734814;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von NPS (BtMG);X;86;62;1;0;0;0;0;1
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;394;354;3;2;1;0;0;0
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;62;56;1;1;0;0;0;0
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;456;410;4;3;1;0;0;0
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;102;90;0;0;0;0;0;0
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;27;24;1;0;1;0;0;0
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;129;114;1;0;1;0;0;0
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;M;1,443;1,095;15;9;3;3;0;0
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;W;147;114;2;1;0;0;0;1
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;X;1,590;1,209;17;10;3;3;0;1
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;M;284;229;7;4;3;0;0;0
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;W;38;33;0;0;0;0;0;0
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;X;322;262;7;4;3;0;0;0
734820;Unerlaubter Handel in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;M;9,694;7,834;93;55;22;11;5;0
734820;Unerlaubter Handel in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;W;1,059;888;15;8;3;3;1;0
734820;Unerlaubter Handel in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;X;10,753;8,722;108;63;25;14;6;0
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;M;442;418;10;7;1;2;0;0
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;W;83;80;2;2;0;0;0;0
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;X;525;498;12;9;1;2;0;0
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;M;1,601;1,490;18;10;4;1;3;0
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;W;161;144;1;0;0;1;0;0
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;X;1,762;1,634;19;10;4;2;3;0
734823;Unerlaubter Handel in nicht geringer Menge von LSD;M;6;6;0;0;0;0;0;0
734823;Unerlaubter Handel in nicht geringer Menge von LSD;W;1;1;0;0;0;0;0;0
734823;Unerlaubter Handel in nicht geringer Menge von LSD;X;7;7;0;0;0;0;0;0
734824;Unerlaubter Handel in nicht geringer Menge von NPS (BtMG);M;35;28;0;0;0;0;0;0
734824;Unerlaubter Handel in nicht geringer Menge von NPS (BtMG);W;6;5;0;0;0;0;0;0
734824;Unerlaubter Handel in nicht geringer Menge von NPS (BtMG);X;41;33;0;0;0;0;0;0
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;1,467;1,276;9;6;2;1;0;0
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;200;167;1;0;0;0;1;0
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;1,667;1,443;10;6;2;1;1;0
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;524;482;3;3;0;0;0;0
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;101;97;1;1;0;0;0;0
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;625;579;4;4;0;0;0;0
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;M;5,308;3,863;40;21;13;5;1;0
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;W;456;353;8;3;3;2;0;0
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;X;5,764;4,216;48;24;16;7;1;0
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;M;489;423;14;9;2;2;1;0
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;W;63;53;2;2;0;0;0;0
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;X;552;476;16;11;2;2;1;0
734840;Unerlaubte Herstellung in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;M;716;667;28;19;7;1;1;0
734840;Unerlaubte Herstellung in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;W;118;107;6;2;3;0;1;0
734840;Unerlaubte Herstellung in nicht geringer Menge § 29a Abs. 1 Nr. 2 BtMG;X;834;774;34;21;10;1;2;0
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;M;6;5;0;0;0;0;0;0
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;W;1;0;0;0;0;0;0;0
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;X;7;5;0;0;0;0;0;0
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;M;22;21;0;0;0;0;0;0
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;W;1;1;0;0;0;0;0;0
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;X;23;22;0;0;0;0;0;0
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;M;2;2;0;0;0;0;0;0
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;W;0;0;0;0;0;0;0;0
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;X;2;2;0;0;0;0;0;0
734844;Unerlaubte Herstellung in nicht geringer Menge von NPS (BtMG);M;3;3;0;0;0;0;0;0
734844;Unerlaubte Herstellung in nicht geringer Menge von NPS (BtMG);W;0;0;0;0;0;0;0;0
734844;Unerlaubte Herstellung in nicht geringer Menge von NPS (BtMG);X;3;3;0;0;0;0;0;0
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);M;58;54;2;2;0;0;0;0
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);W;10;9;1;1;0;0;0;0
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);X;68;63;3;3;0;0;0;0
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;M;16;14;0;0;0;0;0;0
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;W;4;4;0;0;0;0;0;0
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;X;20;18;0;0;0;0;0;0
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;M;600;560;26;17;7;1;1;0
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;W;101;92;5;1;3;0;1;0
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;X;701;652;31;18;10;1;2;0
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;M;11;10;0;0;0;0;0;0
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;W;1;1;0;0;0;0;0;0
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;X;12;11;0;0;0;0;0;0
735000;Straftaten gemäß § 4 NpSG;M;318;273;1;1;0;0;0;0
735000;Straftaten gemäß § 4 NpSG;W;43;39;1;1;0;0;0;0
735000;Straftaten gemäß § 4 NpSG;X;361;312;2;2;0;0;0;0
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);M;4,641;4,414;1,043;407;297;143;114;82
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);W;1,423;1,344;238;85;50;38;38;27
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);X;6,064;5,758;1,281;492;347;181;152;109
740001;Transplantationsgesetz (unerlaubter Organhandel);M;4;4;2;2;0;0;0;0
740001;Transplantationsgesetz (unerlaubter Organhandel);W;0;0;0;0;0;0;0;0
740001;Transplantationsgesetz (unerlaubter Organhandel);X;4;4;2;2;0;0;0;0
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;M;76;72;0;0;0;0;0;0
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;W;57;49;1;1;0;0;0;0
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;X;133;121;1;1;0;0;0;0
740003;Verstoß gegen das Heilpraktikergesetz;M;26;25;4;1;2;1;0;0
740003;Verstoß gegen das Heilpraktikergesetz;W;42;42;2;0;1;0;0;1
740003;Verstoß gegen das Heilpraktikergesetz;X;68;67;6;1;3;1;0;1
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);M;72;72;10;1;4;3;1;1
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);W;14;14;3;2;1;0;0;0
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);X;86;86;13;3;5;3;1;1
741000;Straftaten nach dem ChemikalienG;M;463;460;87;37;19;17;8;6
741000;Straftaten nach dem ChemikalienG;W;42;41;8;4;1;3;0;0
741000;Straftaten nach dem ChemikalienG;X;505;501;95;41;20;20;8;6
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;M;388;385;72;30;15;15;6;6
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;W;29;28;6;4;0;2;0;0
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;X;417;413;78;34;15;17;6;6
741079;Sonstige Straftaten nach dem ChemikalienG;M;78;78;17;8;4;3;2;0
741079;Sonstige Straftaten nach dem ChemikalienG;W;13;13;2;0;1;1;0;0
741079;Sonstige Straftaten nach dem ChemikalienG;X;91;91;19;8;5;4;2;0
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;M;66;64;14;7;3;0;2;2
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;W;33;32;5;2;0;1;1;1
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;X;99;96;19;9;3;1;3;3
742010;Infektionsschutzgesetz;M;22;22;5;1;2;0;0;2
742010;Infektionsschutzgesetz;W;5;5;2;1;0;0;0;1
742010;Infektionsschutzgesetz;X;27;27;7;2;2;0;0;3
742020;Tiergesundheitsgesetz (TierGesG);M;44;42;9;6;1;0;2;0
742020;Tiergesundheitsgesetz (TierGesG);W;28;27;3;1;0;1;1;0
742020;Tiergesundheitsgesetz (TierGesG);X;72;69;12;7;1;1;3;0
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;M;3,810;3,595;914;350;268;120;103;73
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;W;1,231;1,162;219;76;47;34;37;25
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;X;5,041;4,757;1,133;426;315;154;140;98
743010;Bundesnaturschutzgesetz;M;327;317;103;41;27;12;14;9
743010;Bundesnaturschutzgesetz;W;58;57;19;4;5;1;8;1
743010;Bundesnaturschutzgesetz;X;385;374;122;45;32;13;22;10
743020;Tierschutzgesetz;M;3,401;3,197;780;299;228;103;89;61
743020;Tierschutzgesetz;W;1,170;1,102;199;71;42;33;29;24
743020;Tierschutzgesetz;X;4,571;4,299;979;370;270;136;118;85
743030;Bundesjagdgesetz;M;82;81;30;10;12;5;0;3
743030;Bundesjagdgesetz;W;1;1;0;0;0;0;0;0
743030;Bundesjagdgesetz;X;83;82;30;10;12;5;0;3
743040;Pflanzenschutzgesetz;M;4;4;2;0;2;0;0;0
743040;Pflanzenschutzgesetz;W;2;2;1;1;0;0;0;0
743040;Pflanzenschutzgesetz;X;6;6;3;1;2;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);M;130;128;14;9;2;2;1;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);W;6;6;0;0;0;0;0;0
744000;Straftaten nach dem Abfallverbringungsgesetz (AbfVerbrG);X;136;134;14;9;2;2;1;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;M;80;80;6;4;1;1;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;W;3;3;0;0;0;0;0;0
744100;Illegale Verbringung gefährlicher Abfälle § 18a AbfVerbrG;X;83;83;6;4;1;1;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;M;51;49;8;5;1;1;1;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;W;3;3;0;0;0;0;0;0
744200;Illegale Verbringung nichtgefährlicher Abfälle § 18b AbfVerbrG;X;54;52;8;5;1;1;1;0
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);M;1,432,871;1,128,889;105,873;41,670;26,463;15,757;12,507;9,476
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);W;463,350;361,700;43,416;15,438;10,563;6,557;5,820;5,038
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);X;1,896,221;1,490,589;149,289;57,108;37,026;22,314;18,327;14,514
891000;Rauschgiftkriminalität darunter:;M;248,780;176,210;1,579;1,027;362;117;53;20
891000;Rauschgiftkriminalität darunter:;W;36,147;23,847;356;188;93;29;24;22
891000;Rauschgiftkriminalität darunter:;X;284,927;200,057;1,935;1,215;455;146;77;42
891100;direkte Beschaffungskriminalität;M;686;551;10;7;3;0;0;0
891100;direkte Beschaffungskriminalität;W;177;162;6;2;2;0;2;0
891100;direkte Beschaffungskriminalität;X;863;713;16;9;5;0;2;0
892000;Gewaltkriminalität;M;147,608;100,488;5,230;2,066;1,235;741;629;559
892000;Gewaltkriminalität;W;25,532;18,332;1,521;542;374;209;201;195
892000;Gewaltkriminalität;X;173,140;118,820;6,751;2,608;1,609;950;830;754
892500;Mord, Totschlag und Tötung auf Verlangen;M;2,667;2,175;147;54;31;18;17;27
892500;Mord, Totschlag und Tötung auf Verlangen;W;320;276;41;16;7;5;5;8
892500;Mord, Totschlag und Tötung auf Verlangen;X;2,987;2,451;188;70;38;23;22;35
893000;Wirtschaftskriminalität und zwar:;M;17,062;16,695;2,428;1,162;670;327;187;82
893000;Wirtschaftskriminalität und zwar:;W;5,228;5,079;659;298;188;84;48;41
893000;Wirtschaftskriminalität und zwar:;X;22,290;21,774;3,087;1,460;858;411;235;123
893100;Wirtschaftskriminalität bei Betrug;M;4,854;4,702;655;308;190;101;38;18
893100;Wirtschaftskriminalität bei Betrug;W;1,813;1,752;201;102;57;14;14;14
893100;Wirtschaftskriminalität bei Betrug;X;6,667;6,454;856;410;247;115;52;32
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);M;6,999;6,961;1,179;545;340;161;94;39
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);W;1,700;1,686;239;89;67;45;20;18
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);X;8,699;8,647;1,418;634;407;206;114;57
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;M;1,034;1,012;139;67;42;22;5;3
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;W;215;208;19;9;7;2;1;0
893300;Wirtschaftskriminalität im Anlage- und Finanzierungsbereich pp.;X;1,249;1,220;158;76;49;24;6;3
893400;Wettbewerbsdelikte (Wikri);M;852;831;76;48;11;5;10;2
893400;Wettbewerbsdelikte (Wikri);W;200;194;23;11;7;3;1;1
893400;Wettbewerbsdelikte (Wikri);X;1,052;1,025;99;59;18;8;11;3
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;M;3,164;3,139;365;181;103;46;22;13
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;W;821;815;101;48;33;10;5;5
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;X;3,985;3,954;466;229;136;56;27;18
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);M;590;580;107;53;33;16;3;2
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);W;79;78;11;7;4;0;0;0
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);X;669;658;118;60;37;16;3;2
895000;Menschenhandel insgesamt;M;620;555;58;27;12;15;2;2
895000;Menschenhandel insgesamt;W;148;132;6;2;1;1;2;0
